,r2
5019,-7.435485921693566e-05
5020,-7.435485921693566e-05
5021,-3.140098649670941e-05
5022,-0.0019139503054767712
5023,-7.435485921693566e-05
5024,-7.435485921693566e-05
5025,-0.00024987854710822204
5026,-0.0019139503054767712
5027,-0.0019139503054767712
5028,-7.435485921693566e-05
5029,-3.140098649670941e-05
5030,-7.435485921693566e-05
5031,-0.0019139503054767712
5032,-7.435485921693566e-05
5033,-0.00024987854710822204
5034,-0.0019139503054767712
5035,-0.0019139503054767712
5036,-7.435485921693566e-05
5037,-0.0019139503054767712
5038,-0.0019139503054767712
5039,-0.0019139503054767712
5040,-0.00024987854710822204
5041,-7.435485921693566e-05
5042,-0.0019139503054767712
5043,-7.435485921693566e-05
5044,-3.140098649670941e-05
5045,-7.435485921693566e-05
5046,-0.0019139503054767712
5047,-0.0019139503054767712
5048,-0.00024987854710822204
5049,-7.435485921693566e-05
5050,-0.0019139503054767712
5051,-0.0019139503054767712
5052,-3.140098649670941e-05
5053,-7.435485921693566e-05
5054,-7.435485921693566e-05
5055,-7.435485921693566e-05
5056,-9.308945548788597e-06
5057,-7.435485921693566e-05
5058,-7.435485921693566e-05
5059,-0.0019139503054767712
5060,-3.140098649670941e-05
5061,-7.435485921693566e-05
5062,-7.435485921693566e-05
5063,-0.0019139503054767712
5064,-0.00024987854710822204
5065,-7.435485921693566e-05
5066,-0.0019139503054767712
5067,-7.435485921693566e-05
5068,-3.140098649670941e-05
5069,-7.435485921693566e-05
5070,-0.0019139503054767712
5071,-0.0019139503054767712
5072,-0.00024987854710822204
5073,-7.435485921693566e-05
5074,-0.0019139503054767712
5075,-0.0019139503054767712
5076,-0.0019139503054767712
5077,-7.435485921693566e-05
5078,-0.00024987854710822204
5079,-0.0019139503054767712
5080,-0.0019139503054767712
5081,-7.435485921693566e-05
5082,-3.140098649670941e-05
5083,-7.435485921693566e-05
5084,-0.0019139503054767712
5085,-7.435485921693566e-05
5086,-0.00024987854710822204
5087,-0.0019139503054767712
5088,-7.435485921693566e-05
5089,-7.435485921693566e-05
5090,-3.140098649670941e-05
5091,-0.0019139503054767712
5092,-7.435485921693566e-05
5093,-7.435485921693566e-05
5094,-9.308945548788597e-06
5095,-7.435485921693566e-05
5096,-7.435485921693566e-05
5097,-7.435485921693566e-05
5098,-3.140098649670941e-05
5099,-0.0019139503054767712
5100,-0.0019139503054767712
5101,-7.435485921693566e-05
5102,-0.00024987854710822204
5103,-0.0019139503054767712
5104,-0.0019139503054767712
5105,-7.435485921693566e-05
5106,-3.140098649670941e-05
5107,-7.435485921693566e-05
5108,-0.0019139503054767712
5109,-7.435485921693566e-05
5110,-0.00024987854710822204
5111,-0.0019139503054767712
5112,-7.435485921693566e-05
5113,-0.0019139503054767712
5114,-0.0019139503054767712
5115,-0.00024987854710822204
5116,-7.435485921693566e-05
5117,-0.0019139503054767712
5118,-7.435485921693566e-05
5119,-3.140098649670941e-05
5120,-7.435485921693566e-05
5121,-0.0019139503054767712
5122,-0.0019139503054767712
5123,-0.00024987854710822204
5124,-7.435485921693566e-05
5125,-7.435485921693566e-05
5126,-0.0019139503054767712
5127,-3.140098649670941e-05
5128,-7.435485921693566e-05
5129,-7.435485921693566e-05
5130,-7.435485921693566e-05
5131,-9.308945548788597e-06
5132,-7.435485921693566e-05
5133,-7.435485921693566e-05
5134,-0.0019139503054767712
5135,-3.140098649670941e-05
5136,-7.435485921693566e-05
5137,-0.0019139503054767712
5138,-0.0019139503054767712
5139,-0.00024987854710822204
5140,-7.435485921693566e-05
5141,-0.0019139503054767712
5142,-7.435485921693566e-05
5143,-3.140098649670941e-05
5144,-7.435485921693566e-05
5145,-0.0019139503054767712
5146,-0.0019139503054767712
5147,-0.00024987854710822204
5148,-0.0019139503054767712
5149,-0.0019139503054767712
5150,-0.0019139503054767712
5151,-0.00024987854710822204
5152,-7.435485921693566e-05
5153,-0.0019139503054767712
5154,-0.0019139503054767712
5155,
5156,-0.0019139503054767712
5157,-0.0019139503054767712
5158,-0.0019139503054767712
5159,-0.00024987854710822204
5160,-0.0019139503054767712
5161,-7.435485921693566e-05
5162,-0.0019139503054767712
5163,-3.140098649670941e-05
5164,-7.435485921693566e-05
5165,-7.435485921693566e-05
5166,-0.0019139503054767712
5167,-0.00024987854710822204
5168,-0.0019139503054767712
5169,-7.435485921693566e-05
5170,-0.0019139503054767712
5171,
5172,-0.0019139503054767712
5173,-0.0019139503054767712
5174,-0.0019139503054767712
5175,-0.00024987854710822204
5176,-7.435485921693566e-05
5177,-0.0019139503054767712
5178,-0.0019139503054767712
5179,
5180,-0.0019139503054767712
5181,-0.0019139503054767712
5182,-0.0019139503054767712
5183,-0.0019139503054767712
5184,-0.0019139503054767712
5185,-7.435485921693566e-05
5186,-0.00024987854710822204
5187,-0.0019139503054767712
5188,-0.0019139503054767712
5189,-0.0019139503054767712
5190,
5191,-0.0019139503054767712
5192,-0.0019139503054767712
5193,-0.0019139503054767712
5194,-0.00024987854710822204
5195,-0.0019139503054767712
5196,-7.435485921693566e-05
5197,-7.435485921693566e-05
5198,-3.140098649670941e-05
5199,-0.0019139503054767712
5200,-7.435485921693566e-05
5201,-0.0019139503054767712
5202,-0.00024987854710822204
5203,-0.0019139503054767712
5204,-7.435485921693566e-05
5205,-0.0019139503054767712
5206,
5207,-0.0019139503054767712
5208,-0.0019139503054767712
5209,-7.435485921693566e-05
5210,-0.00024987854710822204
5211,-0.0019139503054767712
5212,-0.0019139503054767712
5213,-0.0019139503054767712
5214,
5215,-0.0019139503054767712
5216,-0.0019139503054767712
5217,-0.0019139503054767712
5218,-0.0019139503054767712
5219,-0.0019139503054767712
5220,-0.00024987854710822204
5221,-7.435485921693566e-05
5222,-0.0019139503054767712
5223,-0.0019139503054767712
5224,
5225,-0.0019139503054767712
5226,-7.435485921693566e-05
5227,-0.0019139503054767712
5228,-0.00024987854710822204
5229,-0.0019139503054767712
5230,-7.435485921693566e-05
5231,-0.0019139503054767712
5232,-3.140098649670941e-05
5233,-7.435485921693566e-05
5234,-7.435485921693566e-05
5235,-0.0019139503054767712
5236,-0.00024987854710822204
5237,-0.0019139503054767712
5238,-0.0019139503054767712
5239,-0.0019139503054767712
5240,
5241,-0.0019139503054767712
5242,-0.0019139503054767712
5243,-0.0019139503054767712
5244,-0.00024987854710822204
5245,-7.435485921693566e-05
5246,-0.0019139503054767712
5247,-0.0019139503054767712
5248,
5249,-0.0019139503054767712
5250,-0.0019139503054767712
5251,-0.0019139503054767712
5252,-7.435485921693566e-05
5253,-0.00024987854710822204
5254,-0.0019139503054767712
5255,-0.0019139503054767712
5256,-0.0019139503054767712
5257,
5258,-0.0019139503054767712
5259,-7.435485921693566e-05
5260,-0.0019139503054767712
5261,-0.00024987854710822204
5262,-0.0019139503054767712
5263,-7.435485921693566e-05
5264,-7.435485921693566e-05
5265,-3.140098649670941e-05
5266,-0.0019139503054767712
5267,-7.435485921693566e-05
5268,-0.0019139503054767712
5269,-0.00024987854710822204
5270,-0.0019139503054767712
5271,-0.0019139503054767712
5272,-0.0019139503054767712
5273,
5274,-0.0019139503054767712
5275,-0.0019139503054767712
5276,-7.435485921693566e-05
5277,-0.00024987854710822204
5278,-0.0019139503054767712
5279,-0.0019139503054767712
5280,-0.0019139503054767712
5281,
5282,-0.0019139503054767712
5283,-0.0019139503054767712
5284,-0.0019139503054767712
5285,-0.00024987854710822204
5286,-7.435485921693566e-05
5287,-0.0019139503054767712
5288,-0.0019139503054767712
5289,-3.140098649670941e-05
5290,-7.435485921693566e-05
5291,-7.435485921693566e-05
5292,-0.0019139503054767712
5293,-0.00024987854710822204
5294,-0.0019139503054767712
5295,-7.435485921693566e-05
5296,-0.0019139503054767712
5297,-3.140098649670941e-05
5298,-7.435485921693566e-05
5299,-7.435485921693566e-05
5300,-0.0019139503054767712
5301,-0.00024987854710822204
5302,-7.435485921693566e-05
5303,-0.0019139503054767712
5304,-0.0019139503054767712
5305,
5306,-0.0019139503054767712
5307,-0.0019139503054767712
5308,-0.0019139503054767712
5309,-0.00024987854710822204
5310,-7.435485921693566e-05
5311,-0.0019139503054767712
5312,-0.0019139503054767712
5313,-0.0019139503054767712
5314,-0.0019139503054767712
5315,-7.435485921693566e-05
5316,-0.00024987854710822204
5317,-0.0019139503054767712
5318,-0.0019139503054767712
5319,-7.435485921693566e-05
5320,-3.140098649670941e-05
5321,-0.0019139503054767712
5322,-7.435485921693566e-05
5323,-0.0019139503054767712
5324,-0.00024987854710822204
5325,-0.0019139503054767712
5326,-7.435485921693566e-05
5327,-7.435485921693566e-05
5328,-3.140098649670941e-05
5329,-0.0019139503054767712
5330,-7.435485921693566e-05
5331,-7.435485921693566e-05
5332,-0.00024987854710822204
5333,-0.0019139503054767712
5334,-0.0019139503054767712
5335,-0.0019139503054767712
5336,
5337,-0.0019139503054767712
5338,-0.0019139503054767712
5339,-7.435485921693566e-05
5340,-0.00024987854710822204
5341,-0.0019139503054767712
5342,-0.0019139503054767712
5343,-0.0019139503054767712
5344,-0.0019139503054767712
5345,-0.0019139503054767712
5346,-0.00024987854710822204
5347,-7.435485921693566e-05
5348,-7.435485921693566e-05
5349,-0.0019139503054767712
5350,-3.140098649670941e-05
5351,-7.435485921693566e-05
5352,-7.435485921693566e-05
5353,-0.0019139503054767712
5354,-0.00024987854710822204
5355,-0.0019139503054767712
5356,-7.435485921693566e-05
5357,-0.0019139503054767712
5358,-3.140098649670941e-05
5359,-7.435485921693566e-05
5360,-0.0019139503054767712
5361,-0.0019139503054767712
5362,-0.00024987854710822204
5363,-7.435485921693566e-05
5364,-0.0019139503054767712
5365,-0.0019139503054767712
5366,
5367,-0.0019139503054767712
5368,-0.0019139503054767712
5369,-0.0019139503054767712
5370,-0.00024987854710822204
5371,-7.435485921693566e-05
5372,-0.0019139503054767712
5373,-0.0019139503054767712
5374,-7.435485921693566e-05
5375,-0.00024987854710822204
5376,-0.0019139503054767712
5377,-7.435485921693566e-05
5378,-7.435485921693566e-05
5379,-3.140098649670941e-05
5380,-0.0019139503054767712
5381,-7.435485921693566e-05
5382,-0.0019139503054767712
5383,-0.00024987854710822204
5384,-0.0019139503054767712
5385,-7.435485921693566e-05
5386,-7.435485921693566e-05
5387,-3.140098649670941e-05
5388,-0.0019139503054767712
5389,-0.0019139503054767712
5390,-7.435485921693566e-05
5391,-0.00024987854710822204
5392,-0.0019139503054767712
5393,-0.0019139503054767712
5394,-0.0019139503054767712
5395,
5396,-0.0019139503054767712
5397,-0.0019139503054767712
5398,-7.435485921693566e-05
5399,-0.00024987854710822204
5400,-0.0019139503054767712
5401,-0.0019139503054767712
5402,-0.0019139503054767712
5403,-0.00024987854710822204
5404,-0.0019139503054767712
5405,-7.435485921693566e-05
5406,-0.0019139503054767712
5407,-3.140098649670941e-05
5408,-7.435485921693566e-05
5409,-7.435485921693566e-05
5410,-0.0019139503054767712
5411,-0.00024987854710822204
5412,-0.0019139503054767712
5413,-7.435485921693566e-05
5414,-0.0019139503054767712
5415,
5416,-0.0019139503054767712
5417,-0.0019139503054767712
5418,-0.0019139503054767712
5419,-0.00024987854710822204
5420,-7.435485921693566e-05
5421,-0.0019139503054767712
5422,-0.0019139503054767712
5423,
5424,-0.0019139503054767712
5425,-0.0019139503054767712
5426,-0.0019139503054767712
5427,-0.0019139503054767712
5428,-0.0019139503054767712
5429,-0.0019139503054767712
5430,-0.00024987854710822204
5431,-0.0019139503054767712
5432,-7.435485921693566e-05
5433,-7.435485921693566e-05
5434,-3.140098649670941e-05
5435,-0.0019139503054767712
5436,-7.435485921693566e-05
5437,-0.0019139503054767712
5438,-0.00024987854710822204
5439,-0.0019139503054767712
5440,-7.435485921693566e-05
5441,-0.0019139503054767712
5442,
5443,-0.0019139503054767712
5444,-0.0019139503054767712
5445,-7.435485921693566e-05
5446,-0.00024987854710822204
5447,-0.0019139503054767712
5448,-0.0019139503054767712
5449,-0.0019139503054767712
5450,
5451,-0.0019139503054767712
5452,-0.0019139503054767712
5453,-0.0019139503054767712
5454,-7.435485921693566e-05
5455,-0.0019139503054767712
5456,-0.00024987854710822204
5457,-0.0019139503054767712
5458,-7.435485921693566e-05
5459,-0.0019139503054767712
5460,-3.140098649670941e-05
5461,-7.435485921693566e-05
5462,-7.435485921693566e-05
5463,-0.0019139503054767712
5464,-0.00024987854710822204
5465,-0.0019139503054767712
5466,-0.0019139503054767712
5467,-0.0019139503054767712
5468,
5469,-0.0019139503054767712
5470,-0.0019139503054767712
5471,-0.0019139503054767712
5472,-0.00024987854710822204
5473,-7.435485921693566e-05
5474,-0.0019139503054767712
5475,-0.0019139503054767712
5476,
5477,-0.0019139503054767712
5478,-0.0019139503054767712
5479,-7.435485921693566e-05
5480,-0.0019139503054767712
5481,-0.00024987854710822204
5482,-0.0019139503054767712
5483,-7.435485921693566e-05
5484,-7.435485921693566e-05
5485,-3.140098649670941e-05
5486,-0.0019139503054767712
5487,-7.435485921693566e-05
5488,-0.0019139503054767712
5489,-0.00024987854710822204
5490,-0.0019139503054767712
5491,-0.0019139503054767712
5492,-0.0019139503054767712
5493,
5494,-0.0019139503054767712
5495,-0.0019139503054767712
5496,-7.435485921693566e-05
5497,-0.00024987854710822204
5498,-0.0019139503054767712
5499,-0.0019139503054767712
5500,-0.0019139503054767712
5501,
5502,-0.0019139503054767712
5503,-0.0019139503054767712
5504,-0.0019139503054767712
5505,-0.00024987854710822204
5506,-7.435485921693566e-05
5507,-0.0019139503054767712
5508,-0.0019139503054767712
5509,
5510,-0.0019139503054767712
5511,-0.0019139503054767712
5512,-0.0019139503054767712
5513,-0.00024987854710822204
5514,-0.0019139503054767712
5515,-7.435485921693566e-05
5516,-0.0019139503054767712
5517,-3.140098649670941e-05
5518,-7.435485921693566e-05
5519,-7.435485921693566e-05
5520,-0.0019139503054767712
5521,-0.00024987854710822204
5522,-0.0019139503054767712
5523,-7.435485921693566e-05
5524,-0.0019139503054767712
5525,-0.0019139503054767712
5526,-0.0019139503054767712
5527,-7.435485921693566e-05
5528,-0.00024987854710822204
5529,-0.0019139503054767712
5530,-0.0019139503054767712
5531,-0.0019139503054767712
5532,
5533,-0.0019139503054767712
5534,-0.0019139503054767712
5535,-0.0019139503054767712
5536,-0.00024987854710822204
5537,-0.0019139503054767712
5538,-7.435485921693566e-05
5539,-7.435485921693566e-05
5540,-3.140098649670941e-05
5541,-0.0019139503054767712
5542,-7.435485921693566e-05
5543,-0.0019139503054767712
5544,-0.00024987854710822204
5545,-0.0019139503054767712
5546,-7.435485921693566e-05
5547,-0.0019139503054767712
5548,-0.0019139503054767712
5549,-0.0019139503054767712
5550,-0.00024987854710822204
5551,-7.435485921693566e-05
5552,-0.0019139503054767712
5553,-0.0019139503054767712
5554,
5555,-0.0019139503054767712
5556,-7.435485921693566e-05
5557,-0.0019139503054767712
5558,-0.00024987854710822204
5559,-0.0019139503054767712
5560,-7.435485921693566e-05
5561,-0.0019139503054767712
5562,-3.140098649670941e-05
5563,-7.435485921693566e-05
5564,-7.435485921693566e-05
5565,-0.0019139503054767712
5566,-0.00024987854710822204
5567,-0.0019139503054767712
5568,-0.0019139503054767712
5569,-0.0019139503054767712
5570,-7.435485921693566e-05
5571,-0.00024987854710822204
5572,-0.0019139503054767712
5573,-0.0019139503054767712
5574,-0.0019139503054767712
5575,
5576,-0.0019139503054767712
5577,-7.435485921693566e-05
5578,-0.0019139503054767712
5579,-0.00024987854710822204
5580,-0.0019139503054767712
5581,-7.435485921693566e-05
5582,-7.435485921693566e-05
5583,-3.140098649670941e-05
5584,-0.0019139503054767712
5585,-7.435485921693566e-05
5586,-0.0019139503054767712
5587,-0.00024987854710822204
5588,-0.0019139503054767712
5589,-0.0019139503054767712
5590,-0.0019139503054767712
5591,-0.00024987854710822204
5592,-7.435485921693566e-05
5593,-0.0019139503054767712
5594,-0.0019139503054767712
5595,-3.140098649670941e-05
5596,-7.435485921693566e-05
5597,-7.435485921693566e-05
5598,-0.0019139503054767712
5599,-0.00024987854710822204
5600,-0.0019139503054767712
5601,-7.435485921693566e-05
5602,-0.0019139503054767712
5603,-3.140098649670941e-05
5604,-7.435485921693566e-05
5605,-7.435485921693566e-05
5606,-0.0019139503054767712
5607,-0.0019139503054767712
5608,-0.0019139503054767712
5609,-7.435485921693566e-05
5610,-0.00024987854710822204
5611,-0.0019139503054767712
5612,-0.0019139503054767712
5613,-7.435485921693566e-05
5614,-3.140098649670941e-05
5615,-0.0019139503054767712
5616,-7.435485921693566e-05
5617,-0.0019139503054767712
5618,-0.00024987854710822204
5619,-0.0019139503054767712
5620,-7.435485921693566e-05
5621,-7.435485921693566e-05
5622,-3.140098649670941e-05
5623,-0.0019139503054767712
5624,-7.435485921693566e-05
5625,-0.0019139503054767712
5626,-0.0019139503054767712
5627,-0.0019139503054767712
5628,-0.00024987854710822204
5629,-7.435485921693566e-05
5630,-7.435485921693566e-05
5631,-0.0019139503054767712
5632,-3.140098649670941e-05
5633,-7.435485921693566e-05
5634,-7.435485921693566e-05
5635,-0.0019139503054767712
5636,-0.00024987854710822204
5637,-0.0019139503054767712
5638,-7.435485921693566e-05
5639,-0.0019139503054767712
5640,-3.140098649670941e-05
5641,-7.435485921693566e-05
5642,-0.0019139503054767712
5643,-0.0019139503054767712
5644,-7.435485921693566e-05
5645,-0.00024987854710822204
5646,-0.0019139503054767712
5647,-7.435485921693566e-05
5648,-7.435485921693566e-05
5649,-3.140098649670941e-05
5650,-0.0019139503054767712
5651,-7.435485921693566e-05
5652,-0.0019139503054767712
5653,-0.00024987854710822204
5654,-0.0019139503054767712
5655,-7.435485921693566e-05
5656,-7.435485921693566e-05
5657,-3.140098649670941e-05
5658,-0.0019139503054767712
5659,-0.0019139503054767712
5660,-0.0019139503054767712
5661,-0.00024987854710822204
5662,-0.0019139503054767712
5663,-7.435485921693566e-05
5664,-0.0019139503054767712
5665,-3.140098649670941e-05
5666,-7.435485921693566e-05
5667,-7.435485921693566e-05
5668,-0.0019139503054767712
5669,-0.00024987854710822204
5670,-0.0019139503054767712
5671,-7.435485921693566e-05
5672,-0.0019139503054767712
5673,-0.0019139503054767712
5674,-0.0019139503054767712
5675,-0.0019139503054767712
5676,-0.00024987854710822204
5677,-0.0019139503054767712
5678,-7.435485921693566e-05
5679,-7.435485921693566e-05
5680,-3.140098649670941e-05
5681,-0.0019139503054767712
5682,-7.435485921693566e-05
5683,-0.0019139503054767712
5684,-0.00024987854710822204
5685,-0.0019139503054767712
5686,-7.435485921693566e-05
5687,-0.0019139503054767712
5688,-7.435485921693566e-05
5689,-0.0019139503054767712
5690,-0.00024987854710822204
5691,-0.0019139503054767712
5692,-7.435485921693566e-05
5693,-0.0019139503054767712
5694,-3.140098649670941e-05
5695,-7.435485921693566e-05
5696,-7.435485921693566e-05
5697,-0.0019139503054767712
5698,-0.00024987854710822204
5699,-0.0019139503054767712
5700,-0.0019139503054767712
5701,-7.435485921693566e-05
5702,-0.0019139503054767712
5703,-0.00024987854710822204
5704,-0.0019139503054767712
5705,-7.435485921693566e-05
5706,-7.435485921693566e-05
5707,-3.140098649670941e-05
5708,-0.0019139503054767712
5709,-7.435485921693566e-05
5710,-0.0019139503054767712
5711,-0.00024987854710822204
5712,-0.0019139503054767712
5713,-0.0019139503054767712
5714,-0.0019139503054767712
5715,-0.00024987854710822204
5716,-7.435485921693566e-05
5717,-0.0019139503054767712
5718,-0.0019139503054767712
5719,
5720,-0.0019139503054767712
5721,-0.0019139503054767712
5722,-0.0019139503054767712
5723,-0.0019139503054767712
5724,-0.0019139503054767712
5725,-7.435485921693566e-05
5726,-0.00024987854710822204
5727,-0.0019139503054767712
5728,-0.0019139503054767712
5729,-0.0019139503054767712
5730,
5731,-0.0019139503054767712
5732,-0.0019139503054767712
5733,-0.0019139503054767712
5734,-0.0019139503054767712
5735,-0.0019139503054767712
5736,-0.00024987854710822204
5737,-7.435485921693566e-05
5738,-0.0019139503054767712
5739,-0.0019139503054767712
5740,
5741,-0.0019139503054767712
5742,-0.0019139503054767712
5743,-0.0019139503054767712
5744,-7.435485921693566e-05
5745,-0.00024987854710822204
5746,-0.0019139503054767712
5747,-0.0019139503054767712
5748,-0.0019139503054767712
5749,
5750,-0.0019139503054767712
5751,-0.0019139503054767712
5752,-0.0019139503054767712
5753,-0.00024987854710822204
5754,-7.435485921693566e-05
5755,-0.0019139503054767712
5756,-0.0019139503054767712
5757,-0.0019139503054767712
5758,-0.0019139503054767712
5759,-7.435485921693566e-05
5760,-0.00024987854710822204
5761,-0.0019139503054767712
5762,-0.0019139503054767712
5763,-0.0019139503054767712
5764,-0.0019139503054767712
5765,-0.0019139503054767712
5766,-0.00024987854710822204
5767,-7.435485921693566e-05
5768,-0.0019139503054767712
5769,-0.0019139503054767712
5770,-7.435485921693566e-05
5771,-0.00024987854710822204
5772,-0.0019139503054767712
5773,-0.0019139503054767712
5774,-0.0019139503054767712
5775,-0.0019139503054767712
5776,-0.0019139503054767712
5777,-0.0019139503054767712
