label1,label2,squared_distance
151,197,0.5
197,151,0.5
151,198,0.5
198,151,0.5
151,199,1
199,151,1
151,201,0.6875
201,151,0.6875
151,205,0.5
205,151,0.5
152,153,0.5
153,152,0.5
152,154,0.5
154,152,0.5
152,155,0.5
155,152,0.5
152,156,0.1875
156,152,0.1875
152,157,1.1875
157,152,1.1875
152,158,1.1875
158,152,1.1875
152,159,1.1875
159,152,1.1875
152,160,1
160,152,1
152,176,1
176,152,1
152,195,0.5
195,152,0.5
152,196,1.1875
196,152,1.1875
152,197,1.1875
197,152,1.1875
152,198,0.1875
198,152,0.1875
152,199,1.1875
199,152,1.1875
152,200,1
200,152,1
152,201,0.5
201,152,0.5
152,203,0.5
203,152,0.5
152,204,0.6875
204,152,0.6875
152,205,0.6875
205,152,0.6875
152,206,0.6875
206,152,0.6875
153,154,0.5
154,153,0.5
153,155,0.5
155,153,0.5
153,156,0.1875
156,153,0.1875
153,157,0.1875
157,153,0.1875
153,158,0.6875
158,153,0.6875
153,159,0.6875
159,153,0.6875
153,161,1
161,153,1
153,170,0.5
170,153,0.5
153,172,1.1875
172,153,1.1875
153,175,0.6875
175,153,0.6875
153,176,0.5
176,153,0.5
153,177,1
177,153,1
153,178,0.5
178,153,0.5
153,180,0.6875
180,153,0.6875
153,183,1.1875
183,153,1.1875
153,197,1.1875
197,153,1.1875
153,198,0.6875
198,153,0.6875
153,201,1
201,153,1
153,205,0.6875
205,153,0.6875
153,206,1.1875
206,153,1.1875
154,155,0.5
155,154,0.5
154,156,0.1875
156,154,0.1875
154,157,0.6875
157,154,0.6875
154,158,0.6875
158,154,0.6875
154,159,0.1875
159,154,0.1875
154,160,0.5
160,154,0.5
154,161,0.5
161,154,0.5
154,162,1
162,154,1
154,164,0.6875
164,154,0.6875
154,165,1.1875
165,154,1.1875
154,178,1
178,154,1
154,198,0.6875
198,154,0.6875
154,199,1.1875
199,154,1.1875
154,201,0.5
201,154,0.5
154,202,1
202,154,1
154,203,0.5
203,154,0.5
154,204,0.6875
204,154,0.6875
154,205,0.1875
205,154,0.1875
154,206,0.1875
206,154,0.1875
154,207,0.6875
207,154,0.6875
154,209,0.5
209,154,0.5
154,212,1.1875
212,154,1.1875
154,213,0.6875
213,154,0.6875
155,156,0.1875
156,155,0.1875
155,157,0.6875
157,155,0.6875
155,158,0.1875
158,155,0.1875
155,159,0.6875
159,155,0.6875
155,160,0.5
160,155,0.5
155,161,0.5
161,155,0.5
155,163,1
163,155,1
155,164,0.6875
164,155,0.6875
155,165,1.1875
165,155,1.1875
155,176,0.5
176,155,0.5
155,178,0.5
178,155,0.5
155,179,1
179,155,1
155,180,0.6875
180,155,0.6875
155,183,1.1875
183,155,1.1875
155,184,0.5
184,155,0.5
155,188,1.1875
188,155,1.1875
155,198,1.1875
198,155,1.1875
155,203,1
203,155,1
155,205,1.1875
205,155,1.1875
155,206,0.6875
206,155,0.6875
156,157,0.5
157,156,0.5
156,158,0.5
158,156,0.5
156,159,0.5
159,156,0.5
156,160,0.6875
160,156,0.6875
156,161,0.6875
161,156,0.6875
156,164,1
164,156,1
156,170,1.1875
170,156,1.1875
156,176,0.6875
176,156,0.6875
156,178,0.6875
178,156,0.6875
156,180,1
180,156,1
156,184,1.1875
184,156,1.1875
156,195,1.1875
195,156,1.1875
156,198,0.5
198,156,0.5
156,201,0.6875
201,156,0.6875
156,203,0.6875
203,156,0.6875
156,204,1
204,156,1
156,205,0.5
205,156,0.5
156,206,0.5
206,156,0.5
156,209,1.1875
209,156,1.1875
157,158,0.5
158,157,0.5
157,159,0.5
159,157,0.5
157,161,0.6875
161,157,0.6875
157,165,1
165,157,1
157,170,0.6875
170,157,0.6875
157,175,0.5
175,157,0.5
157,176,0.6875
176,157,0.6875
157,177,0.6875
177,157,0.6875
157,178,0.1875
178,157,0.1875
157,179,1.1875
179,157,1.1875
157,180,0.5
180,157,0.5
157,181,1
181,157,1
157,183,0.5
183,157,0.5
157,184,1.1875
184,157,1.1875
157,185,1.1875
185,157,1.1875
157,205,1
205,157,1
158,159,0.5
159,158,0.5
158,160,0.6875
160,158,0.6875
158,161,0.1875
161,158,0.1875
158,162,1.1875
162,158,1.1875
158,163,0.6875
163,158,0.6875
158,164,0.5
164,158,0.5
158,165,0.5
165,158,0.5
158,166,1
166,158,1
158,176,0.6875
176,158,0.6875
158,177,1.1875
177,158,1.1875
158,178,0.1875
178,158,0.1875
158,179,0.6875
179,158,0.6875
158,180,0.5
180,158,0.5
158,182,1
182,158,1
158,183,0.5
183,158,0.5
158,184,0.1875
184,158,0.1875
158,185,0.6875
185,158,0.6875
158,186,0.6875
186,158,0.6875
158,187,1.1875
187,158,1.1875
158,188,0.5
188,158,0.5
158,206,1
206,158,1
159,160,0.6875
160,159,0.6875
159,161,0.1875
161,159,0.1875
159,162,0.6875
162,159,0.6875
159,163,1.1875
163,159,1.1875
159,164,0.5
164,159,0.5
159,165,0.5
165,159,0.5
159,167,1
167,159,1
159,178,0.6875
178,159,0.6875
159,183,1
183,159,1
159,184,1.1875
184,159,1.1875
159,186,1.1875
186,159,1.1875
159,201,1.1875
201,159,1.1875
159,203,1.1875
203,159,1.1875
159,205,0.5
205,159,0.5
159,206,0.5
206,159,0.5
159,207,1
207,159,1
159,209,0.6875
209,159,0.6875
159,213,0.5
213,159,0.5
160,161,0.5
161,160,0.5
160,162,0.5
162,160,0.5
160,163,0.5
163,160,0.5
160,164,0.1875
164,160,0.1875
160,165,1.1875
165,160,1.1875
160,166,1.1875
166,160,1.1875
160,167,1.1875
167,160,1.1875
160,184,1
184,160,1
160,203,0.5
203,160,0.5
160,204,1.1875
204,160,1.1875
160,205,1.1875
205,160,1.1875
160,206,0.1875
206,160,0.1875
160,207,1.1875
207,160,1.1875
160,208,1
208,160,1
160,209,0.5
209,160,0.5
160,211,0.5
211,160,0.5
160,212,0.6875
212,160,0.6875
160,213,0.6875
213,160,0.6875
160,214,0.6875
214,160,0.6875
161,162,0.5
162,161,0.5
161,163,0.5
163,161,0.5
161,164,0.1875
164,161,0.1875
161,165,0.1875
165,161,0.1875
161,166,0.6875
166,161,0.6875
161,167,0.6875
167,161,0.6875
161,178,0.5
178,161,0.5
161,180,1.1875
180,161,1.1875
161,183,0.6875
183,161,0.6875
161,184,0.5
184,161,0.5
161,185,1
185,161,1
161,186,0.5
186,161,0.5
161,188,0.6875
188,161,0.6875
161,191,1.1875
191,161,1.1875
161,205,1.1875
205,161,1.1875
161,206,0.6875
206,161,0.6875
161,209,1
209,161,1
161,213,0.6875
213,161,0.6875
161,214,1.1875
214,161,1.1875
162,163,0.5
163,162,0.5
162,164,0.1875
164,162,0.1875
162,165,0.6875
165,162,0.6875
162,166,0.6875
166,162,0.6875
162,167,0.1875
167,162,0.1875
162,186,1
186,162,1
162,193,0.5
193,162,0.5
162,196,1.1875
196,162,1.1875
162,197,0.6875
197,162,0.6875
162,206,0.6875
206,162,0.6875
162,207,1.1875
207,162,1.1875
162,209,0.5
209,162,0.5
162,210,1
210,162,1
162,211,0.5
211,162,0.5
162,212,0.6875
212,162,0.6875
162,213,0.1875
213,162,0.1875
162,214,0.1875
214,162,0.1875
162,215,0.6875
215,162,0.6875
163,164,0.1875
164,163,0.1875
163,165,0.6875
165,163,0.6875
163,166,0.1875
166,163,0.1875
163,167,0.6875
167,163,0.6875
163,168,0.5
168,163,0.5
163,172,1.1875
172,163,1.1875
163,184,0.5
184,163,0.5
163,186,0.5
186,163,0.5
163,187,1
187,163,1
163,188,0.6875
188,163,0.6875
163,191,1.1875
191,163,1.1875
163,206,1.1875
206,163,1.1875
163,211,1
211,163,1
163,213,1.1875
213,163,1.1875
163,214,0.6875
214,163,0.6875
164,165,0.5
165,164,0.5
164,166,0.5
166,164,0.5
164,167,0.5
167,164,0.5
164,168,1.1875
168,164,1.1875
164,178,1.1875
178,164,1.1875
164,184,0.6875
184,164,0.6875
164,186,0.6875
186,164,0.6875
164,188,1
188,164,1
164,193,1.1875
193,164,1.1875
164,203,1.1875
203,164,1.1875
164,206,0.5
206,164,0.5
164,209,0.6875
209,164,0.6875
164,211,0.6875
211,164,0.6875
164,212,1
212,164,1
164,213,0.5
213,164,0.5
164,214,0.5
214,164,0.5
165,166,0.5
166,165,0.5
165,167,0.5
167,165,0.5
165,168,1.1875
168,165,1.1875
165,169,1.1875
169,165,1.1875
165,178,0.6875
178,165,0.6875
165,183,0.5
183,165,0.5
165,184,0.6875
184,165,0.6875
165,185,0.6875
185,165,0.6875
165,186,0.1875
186,165,0.1875
165,187,1.1875
187,165,1.1875
165,188,0.5
188,165,0.5
165,189,1
189,165,1
165,191,0.5
191,165,0.5
165,213,1
213,165,1
166,167,0.5
167,166,0.5
166,168,0.1875
168,166,0.1875
166,169,0.6875
169,166,0.6875
166,170,0.6875
170,166,0.6875
166,171,1.1875
171,166,1.1875
166,172,0.5
172,166,0.5
166,184,0.6875
184,166,0.6875
166,185,1.1875
185,166,1.1875
166,186,0.1875
186,166,0.1875
166,187,0.6875
187,166,0.6875
166,188,0.5
188,166,0.5
166,190,1
190,166,1
166,191,0.5
191,166,0.5
166,214,1
214,166,1
167,168,1.1875
168,167,1.1875
167,170,1.1875
170,167,1.1875
167,186,0.6875
186,167,0.6875
167,191,1
191,167,1
167,193,0.6875
193,167,0.6875
167,197,0.5
197,167,0.5
167,209,1.1875
209,167,1.1875
167,211,1.1875
211,167,1.1875
167,213,0.5
213,167,0.5
167,214,0.5
214,167,0.5
167,215,1
215,167,1
168,169,0.5
169,168,0.5
168,170,0.5
170,168,0.5
168,171,0.5
171,168,0.5
168,172,0.1875
172,168,0.1875
168,173,1.1875
173,168,1.1875
168,174,1.1875
174,168,1.1875
168,175,1.1875
175,168,1.1875
168,176,1
176,168,1
168,184,1
184,168,1
168,186,0.5
186,168,0.5
168,187,0.5
187,168,0.5
168,188,0.6875
188,168,0.6875
168,190,0.6875
190,168,0.6875
168,191,0.6875
191,168,0.6875
168,192,1
192,168,1
169,170,0.5
170,169,0.5
169,171,0.5
171,169,0.5
169,172,0.1875
172,169,0.1875
169,173,0.1875
173,169,0.1875
169,174,0.6875
174,169,0.6875
169,175,0.6875
175,169,0.6875
169,177,1
177,169,1
169,185,1
185,169,1
169,186,0.5
186,169,0.5
169,187,0.5
187,169,0.5
169,188,0.6875
188,169,0.6875
169,189,0.6875
189,169,0.6875
169,190,0.1875
190,169,0.1875
169,191,0.1875
191,169,0.1875
169,192,0.5
192,169,0.5
169,193,1
193,169,1
169,194,0.5
194,169,0.5
169,196,0.6875
196,169,0.6875
169,199,1.1875
199,169,1.1875
169,210,0.5
210,169,0.5
169,212,1.1875
212,169,1.1875
169,215,0.6875
215,169,0.6875
170,171,0.5
171,170,0.5
170,172,0.1875
172,170,0.1875
170,173,0.6875
173,170,0.6875
170,174,0.6875
174,170,0.6875
170,175,0.1875
175,170,0.1875
170,176,0.5
176,170,0.5
170,177,0.5
177,170,0.5
170,178,1
178,170,1
170,180,0.6875
180,170,0.6875
170,181,1.1875
181,170,1.1875
170,186,1
186,170,1
170,190,1.1875
190,170,1.1875
170,191,0.6875
191,170,0.6875
170,194,1
194,170,1
171,172,0.1875
172,171,0.1875
171,173,0.6875
173,171,0.6875
171,174,0.1875
174,171,0.1875
171,175,0.6875
175,171,0.6875
171,176,0.5
176,171,0.5
171,177,0.5
177,171,0.5
171,179,1
179,171,1
171,180,0.6875
180,171,0.6875
171,181,1.1875
181,171,1.1875
171,187,1
187,171,1
171,190,0.6875
190,171,0.6875
171,191,1.1875
191,171,1.1875
171,192,0.5
192,171,0.5
171,194,0.5
194,171,0.5
171,195,1
195,171,1
171,196,0.6875
196,171,0.6875
171,199,1.1875
199,171,1.1875
171,200,0.5
200,171,0.5
171,204,1.1875
204,171,1.1875
172,173,0.5
173,172,0.5
172,174,0.5
174,172,0.5
172,175,0.5
175,172,0.5
172,176,0.6875
176,172,0.6875
172,177,0.6875
177,172,0.6875
172,180,1
180,172,1
172,186,0.6875
186,172,0.6875
172,187,0.6875
187,172,0.6875
172,188,1
188,172,1
172,190,0.5
190,172,0.5
172,191,0.5
191,172,0.5
172,192,0.6875
192,172,0.6875
172,194,0.6875
194,172,0.6875
172,196,1
196,172,1
172,200,1.1875
200,172,1.1875
172,210,1.1875
210,172,1.1875
173,174,0.5
174,173,0.5
173,175,0.5
175,173,0.5
173,177,0.6875
177,173,0.6875
173,181,1
181,173,1
173,186,1.1875
186,173,1.1875
173,187,1.1875
187,173,1.1875
173,189,1
189,173,1
173,190,0.5
190,173,0.5
173,191,0.5
191,173,0.5
173,192,0.6875
192,173,0.6875
173,193,0.6875
193,173,0.6875
173,194,0.1875
194,173,0.1875
173,195,1.1875
195,173,1.1875
173,196,0.5
196,173,0.5
173,197,1
197,173,1
173,199,0.5
199,173,0.5
173,200,1.1875
200,173,1.1875
173,201,1.1875
201,173,1.1875
173,210,0.6875
210,173,0.6875
173,215,0.5
215,173,0.5
174,175,0.5
175,174,0.5
174,176,0.6875
176,174,0.6875
174,177,0.1875
177,174,0.1875
174,178,1.1875
178,174,1.1875
174,179,0.6875
179,174,0.6875
174,180,0.5
180,174,0.5
174,181,0.5
181,174,0.5
174,182,1
182,174,1
174,190,1
190,174,1
174,192,0.6875
192,174,0.6875
174,193,1.1875
193,174,1.1875
174,194,0.1875
194,174,0.1875
174,195,0.6875
195,174,0.6875
174,196,0.5
196,174,0.5
174,198,1
198,174,1
174,199,0.5
199,174,0.5
174,200,0.1875
200,174,0.1875
174,201,0.6875
201,174,0.6875
174,202,0.6875
202,174,0.6875
174,203,1.1875
203,174,1.1875
174,204,0.5
204,174,0.5
175,176,0.6875
176,175,0.6875
175,177,0.1875
177,175,0.1875
175,178,0.6875
178,175,0.6875
175,179,1.1875
179,175,1.1875
175,180,0.5
180,175,0.5
175,181,0.5
181,175,0.5
175,183,1
183,175,1
175,191,1
191,175,1
175,194,0.6875
194,175,0.6875
175,199,1
199,175,1
175,200,1.1875
200,175,1.1875
175,202,1.1875
202,175,1.1875
176,177,0.5
177,176,0.5
176,178,0.5
178,176,0.5
176,179,0.5
179,176,0.5
176,180,0.1875
180,176,0.1875
176,181,1.1875
181,176,1.1875
176,182,1.1875
182,176,1.1875
176,183,1.1875
183,176,1.1875
176,184,1
184,176,1
176,200,1
200,176,1
177,178,0.5
178,177,0.5
177,179,0.5
179,177,0.5
177,180,0.1875
180,177,0.1875
177,181,0.1875
181,177,0.1875
177,182,0.6875
182,177,0.6875
177,183,0.6875
183,177,0.6875
177,185,1
185,177,1
177,194,0.5
194,177,0.5
177,196,1.1875
196,177,1.1875
177,199,0.6875
199,177,0.6875
177,200,0.5
200,177,0.5
177,201,1
201,177,1
177,202,0.5
202,177,0.5
177,204,0.6875
204,177,0.6875
177,207,1.1875
207,177,1.1875
178,179,0.5
179,178,0.5
178,180,0.1875
180,178,0.1875
178,181,0.6875
181,178,0.6875
178,182,0.6875
182,178,0.6875
178,183,0.1875
183,178,0.1875
178,184,0.5
184,178,0.5
178,185,0.5
185,178,0.5
178,186,1
186,178,1
178,188,0.6875
188,178,0.6875
178,189,1.1875
189,178,1.1875
178,202,1
202,178,1
179,180,0.1875
180,179,0.1875
179,181,0.6875
181,179,0.6875
179,182,0.1875
182,179,0.1875
179,183,0.6875
183,179,0.6875
179,184,0.5
184,179,0.5
179,185,0.5
185,179,0.5
179,187,1
187,179,1
179,188,0.6875
188,179,0.6875
179,189,1.1875
189,179,1.1875
179,200,0.5
200,179,0.5
179,202,0.5
202,179,0.5
179,203,1
203,179,1
179,204,0.6875
204,179,0.6875
179,207,1.1875
207,179,1.1875
179,208,0.5
208,179,0.5
179,212,1.1875
212,179,1.1875
180,181,0.5
181,180,0.5
180,182,0.5
182,180,0.5
180,183,0.5
183,180,0.5
180,184,0.6875
184,180,0.6875
180,185,0.6875
185,180,0.6875
180,188,1
188,180,1
180,194,1.1875
194,180,1.1875
180,200,0.6875
200,180,0.6875
180,202,0.6875
202,180,0.6875
180,204,1
204,180,1
180,208,1.1875
208,180,1.1875
181,182,0.5
182,181,0.5
181,183,0.5
183,181,0.5
181,185,0.6875
185,181,0.6875
181,189,1
189,181,1
181,194,0.6875
194,181,0.6875
181,199,0.5
199,181,0.5
181,200,0.6875
200,181,0.6875
181,201,0.6875
201,181,0.6875
181,202,0.1875
202,181,0.1875
181,203,1.1875
203,181,1.1875
181,204,0.5
204,181,0.5
181,205,1
205,181,1
181,207,0.5
207,181,0.5
181,208,1.1875
208,181,1.1875
181,209,1.1875
209,181,1.1875
182,183,0.5
183,182,0.5
182,184,0.6875
184,182,0.6875
182,185,0.1875
185,182,0.1875
182,186,1.1875
186,182,1.1875
182,187,0.6875
187,182,0.6875
182,188,0.5
188,182,0.5
182,189,0.5
189,182,0.5
182,190,1
190,182,1
182,200,0.6875
200,182,0.6875
182,201,1.1875
201,182,1.1875
182,202,0.1875
202,182,0.1875
182,203,0.6875
203,182,0.6875
182,204,0.5
204,182,0.5
182,206,1
206,182,1
182,207,0.5
207,182,0.5
182,208,0.1875
208,182,0.1875
182,209,0.6875
209,182,0.6875
182,210,0.6875
210,182,0.6875
182,211,1.1875
211,182,1.1875
182,212,0.5
212,182,0.5
183,184,0.6875
184,183,0.6875
183,185,0.1875
185,183,0.1875
183,186,0.6875
186,183,0.6875
183,187,1.1875
187,183,1.1875
183,188,0.5
188,183,0.5
183,189,0.5
189,183,0.5
183,191,1
191,183,1
183,202,0.6875
202,183,0.6875
183,207,1
207,183,1
183,208,1.1875
208,183,1.1875
183,210,1.1875
210,183,1.1875
184,185,0.5
185,184,0.5
184,186,0.5
186,184,0.5
184,187,0.5
187,184,0.5
184,188,0.1875
188,184,0.1875
184,189,1.1875
189,184,1.1875
184,190,1.1875
190,184,1.1875
184,191,1.1875
191,184,1.1875
184,208,1
208,184,1
185,186,0.5
186,185,0.5
185,187,0.5
187,185,0.5
185,188,0.1875
188,185,0.1875
185,189,0.1875
189,185,0.1875
185,190,0.6875
190,185,0.6875
185,191,0.6875
191,185,0.6875
185,202,0.5
202,185,0.5
185,204,1.1875
204,185,1.1875
185,207,0.6875
207,185,0.6875
185,208,0.5
208,185,0.5
185,209,1
209,185,1
185,210,0.5
210,185,0.5
185,212,0.6875
212,185,0.6875
185,215,1.1875
215,185,1.1875
186,187,0.5
187,186,0.5
186,188,0.1875
188,186,0.1875
186,189,0.6875
189,186,0.6875
186,190,0.6875
190,186,0.6875
186,191,0.1875
191,186,0.1875
186,210,1
210,186,1
187,188,0.1875
188,187,0.1875
187,189,0.6875
189,187,0.6875
187,190,0.1875
190,187,0.1875
187,191,0.6875
191,187,0.6875
187,192,0.5
192,187,0.5
187,196,1.1875
196,187,1.1875
187,208,0.5
208,187,0.5
187,210,0.5
210,187,0.5
187,211,1
211,187,1
187,212,0.6875
212,187,0.6875
187,215,1.1875
215,187,1.1875
188,189,0.5
189,188,0.5
188,190,0.5
190,188,0.5
188,191,0.5
191,188,0.5
188,192,1.1875
192,188,1.1875
188,202,1.1875
202,188,1.1875
188,208,0.6875
208,188,0.6875
188,210,0.6875
210,188,0.6875
188,212,1
212,188,1
189,190,0.5
190,189,0.5
189,191,0.5
191,189,0.5
189,192,1.1875
192,189,1.1875
189,193,1.1875
193,189,1.1875
189,202,0.6875
202,189,0.6875
189,207,0.5
207,189,0.5
189,208,0.6875
208,189,0.6875
189,209,0.6875
209,189,0.6875
189,210,0.1875
210,189,0.1875
189,211,1.1875
211,189,1.1875
189,212,0.5
212,189,0.5
189,213,1
213,189,1
189,215,0.5
215,189,0.5
190,191,0.5
191,190,0.5
190,192,0.1875
192,190,0.1875
190,193,0.6875
193,190,0.6875
190,194,0.6875
194,190,0.6875
190,195,1.1875
195,190,1.1875
190,196,0.5
196,190,0.5
190,208,0.6875
208,190,0.6875
190,209,1.1875
209,190,1.1875
190,210,0.1875
210,190,0.1875
190,211,0.6875
211,190,0.6875
190,212,0.5
212,190,0.5
190,214,1
214,190,1
190,215,0.5
215,190,0.5
191,192,1.1875
192,191,1.1875
191,194,1.1875
194,191,1.1875
191,210,0.6875
210,191,0.6875
191,215,1
215,191,1
192,193,0.5
193,192,0.5
192,194,0.5
194,192,0.5
192,195,0.5
195,192,0.5
192,196,0.1875
196,192,0.1875
192,197,1.1875
197,192,1.1875
192,198,1.1875
198,192,1.1875
192,199,1.1875
199,192,1.1875
192,200,1
200,192,1
192,208,1
208,192,1
192,210,0.5
210,192,0.5
192,211,0.5
211,192,0.5
192,212,0.6875
212,192,0.6875
192,214,0.6875
214,192,0.6875
192,215,0.6875
215,192,0.6875
193,194,0.5
194,193,0.5
193,195,0.5
195,193,0.5
193,196,0.1875
196,193,0.1875
193,197,0.1875
197,193,0.1875
193,198,0.6875
198,193,0.6875
193,199,0.6875
199,193,0.6875
193,201,1
201,193,1
193,209,1
209,193,1
193,210,0.5
210,193,0.5
193,211,0.5
211,193,0.5
193,212,0.6875
212,193,0.6875
193,213,0.6875
213,193,0.6875
193,214,0.1875
214,193,0.1875
193,215,0.1875
215,193,0.1875
194,195,0.5
195,194,0.5
194,196,0.1875
196,194,0.1875
194,197,0.6875
197,194,0.6875
194,198,0.6875
198,194,0.6875
194,199,0.1875
199,194,0.1875
194,200,0.5
200,194,0.5
194,201,0.5
201,194,0.5
194,202,1
202,194,1
194,204,0.6875
204,194,0.6875
194,205,1.1875
205,194,1.1875
194,210,1
210,194,1
194,214,1.1875
214,194,1.1875
194,215,0.6875
215,194,0.6875
195,196,0.1875
196,195,0.1875
195,197,0.6875
197,195,0.6875
195,198,0.1875
198,195,0.1875
195,199,0.6875
199,195,0.6875
195,200,0.5
200,195,0.5
195,201,0.5
201,195,0.5
195,203,1
203,195,1
195,204,0.6875
204,195,0.6875
195,205,1.1875
205,195,1.1875
195,211,1
211,195,1
195,214,0.6875
214,195,0.6875
195,215,1.1875
215,195,1.1875
196,197,0.5
197,196,0.5
196,198,0.5
198,196,0.5
196,199,0.5
199,196,0.5
196,200,0.6875
200,196,0.6875
196,201,0.6875
201,196,0.6875
196,204,1
204,196,1
196,210,0.6875
210,196,0.6875
196,211,0.6875
211,196,0.6875
196,212,1
212,196,1
196,214,0.5
214,196,0.5
196,215,0.5
215,196,0.5
197,198,0.5
198,197,0.5
197,199,0.5
199,197,0.5
197,201,0.6875
201,197,0.6875
197,205,1
205,197,1
197,210,1.1875
210,197,1.1875
197,211,1.1875
211,197,1.1875
197,213,1
213,197,1
197,214,0.5
214,197,0.5
197,215,0.5
215,197,0.5
198,199,0.5
199,198,0.5
198,200,0.6875
200,198,0.6875
198,201,0.1875
201,198,0.1875
198,202,1.1875
202,198,1.1875
198,203,0.6875
203,198,0.6875
198,204,0.5
204,198,0.5
198,205,0.5
205,198,0.5
198,206,1
206,198,1
198,214,1
214,198,1
199,200,0.6875
200,199,0.6875
199,201,0.1875
201,199,0.1875
199,202,0.6875
202,199,0.6875
199,203,1.1875
203,199,1.1875
199,204,0.5
204,199,0.5
199,205,0.5
205,199,0.5
199,207,1
207,199,1
199,215,1
215,199,1
200,201,0.5
201,200,0.5
200,202,0.5
202,200,0.5
200,203,0.5
203,200,0.5
200,204,0.1875
204,200,0.1875
200,205,1.1875
205,200,1.1875
200,206,1.1875
206,200,1.1875
200,207,1.1875
207,200,1.1875
200,208,1
208,200,1
201,202,0.5
202,201,0.5
201,203,0.5
203,201,0.5
201,204,0.1875
204,201,0.1875
201,205,0.1875
205,201,0.1875
201,206,0.6875
206,201,0.6875
201,207,0.6875
207,201,0.6875
201,209,1
209,201,1
202,203,0.5
203,202,0.5
202,204,0.1875
204,202,0.1875
202,205,0.6875
205,202,0.6875
202,206,0.6875
206,202,0.6875
202,207,0.1875
207,202,0.1875
202,208,0.5
208,202,0.5
202,209,0.5
209,202,0.5
202,210,1
210,202,1
202,212,0.6875
212,202,0.6875
202,213,1.1875
213,202,1.1875
203,204,0.1875
204,203,0.1875
203,205,0.6875
205,203,0.6875
203,206,0.1875
206,203,0.1875
203,207,0.6875
207,203,0.6875
203,208,0.5
208,203,0.5
203,209,0.5
209,203,0.5
203,211,1
211,203,1
203,212,0.6875
212,203,0.6875
203,213,1.1875
213,203,1.1875
204,205,0.5
205,204,0.5
204,206,0.5
206,204,0.5
204,207,0.5
207,204,0.5
204,208,0.6875
208,204,0.6875
204,209,0.6875
209,204,0.6875
204,212,1
212,204,1
205,206,0.5
206,205,0.5
205,207,0.5
207,205,0.5
205,209,0.6875
209,205,0.6875
205,213,1
213,205,1
206,207,0.5
207,206,0.5
206,208,0.6875
208,206,0.6875
206,209,0.1875
209,206,0.1875
206,210,1.1875
210,206,1.1875
206,211,0.6875
211,206,0.6875
206,212,0.5
212,206,0.5
206,213,0.5
213,206,0.5
206,214,1
214,206,1
207,208,0.6875
208,207,0.6875
207,209,0.1875
209,207,0.1875
207,210,0.6875
210,207,0.6875
207,211,1.1875
211,207,1.1875
207,212,0.5
212,207,0.5
207,213,0.5
213,207,0.5
207,215,1
215,207,1
208,209,0.5
209,208,0.5
208,210,0.5
210,208,0.5
208,211,0.5
211,208,0.5
208,212,0.1875
212,208,0.1875
208,213,1.1875
213,208,1.1875
208,214,1.1875
214,208,1.1875
208,215,1.1875
215,208,1.1875
209,210,0.5
210,209,0.5
209,211,0.5
211,209,0.5
209,212,0.1875
212,209,0.1875
209,213,0.1875
213,209,0.1875
209,214,0.6875
214,209,0.6875
209,215,0.6875
215,209,0.6875
210,211,0.5
211,210,0.5
210,212,0.1875
212,210,0.1875
210,213,0.6875
213,210,0.6875
210,214,0.6875
214,210,0.6875
210,215,0.1875
215,210,0.1875
211,212,0.1875
212,211,0.1875
211,213,0.6875
213,211,0.6875
211,214,0.1875
214,211,0.1875
211,215,0.6875
215,211,0.6875
212,213,0.5
213,212,0.5
212,214,0.5
214,212,0.5
212,215,0.5
215,212,0.5
213,214,0.5
214,213,0.5
213,215,0.5
215,213,0.5
214,215,0.5
215,214,0.5
